destination_ips,source_ips,time_variance,max_occuring_byte_size,byte_size_variance,protocols,number_of_packets,label
192.168.2.1,192.168.2.101,1.2846260233345674e-07,74,0.0,17,2,0
"192.168.2.101,192.168.2.100,192.168.2.1,192.168.2.255","192.168.2.101,192.168.2.100,192.168.2.1",1.4611573226089802,1042,154792.8275062734,"17,6,1",2381,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.984936744341584,1042,144260.43433938336,"17,6,1",2161,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.5930787868999323,1042,145112.14480442103,"1,6,17",3390,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.226217333206691,1042,147396.02900976787,"1,6,17",2120,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.350459899309431,1042,148205.30495594346,"17,1,6",2390,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7470281386756332,1042,135146.48286309693,"1,6,17",2929,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.6843216216827597,1042,135097.92470034616,"1,17,6",3327,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7917926930900128,1042,143623.13673768085,"17,6,1",6301,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7014871484583407,1042,153268.9733469623,"17,6,1",2181,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.805681502362938,1042,87013.85678485225,"17,6,1",4728,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.9857269611355952,1042,137280.96897754082,"17,6,1",2487,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.9721044204606917,1042,135042.40946783355,"1,6,17",1683,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.002905967391195,1042,135680.35873536154,"1,17,6",3007,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.2654407102778564,1042,157827.23746789165,"17,1,6",2760,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.3190309107743197,1042,147505.03158823095,"1,6,17",2663,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.226033349337412,1042,155942.825617011,"17,6,1",3180,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.904479438315593,1042,138612.49008769073,"17,6,1",2606,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.1732213957836906,1042,160888.61060639317,"17,6,1",3892,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.08178356694767,1042,140034.8037817344,"17,6,1",4355,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7895353872299948,1042,155307.3802681944,"17,6,1",3267,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.157124929208685,1042,139776.29097199987,"1,17,6",3239,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.006776766245218,1042,113001.6468347028,"17,1,6",3480,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.937638143038525,1042,88963.84188693477,"1,6,17",3241,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7789713915144414,1042,153555.20753049725,"17,6,1",3986,1
"192.168.2.101,192.168.2.100","192.168.2.101,192.168.2.100",1.677282442021114,1042,160447.07175994985,"1,6,17",2721,1
"192.168.2.101,192.168.2.1","192.168.2.101,192.168.2.1",0.0013337425327421,74,0.0,17,160,1
"192.168.2.101,192.168.2.100,255.255.255.255","192.168.2.101,192.168.2.100,0.0.0.0",0.0523259976212732,1042,159262.89961924302,"1,17,6",934,1
"192.168.2.101,192.168.2.100,192.168.2.255","192.168.2.101,192.168.2.100",1.5410454742336024,1042,159547.89497081106,"17,1,6",3466,1
"192.168.2.101,192.168.2.100","192.168.2.101,192.168.2.100",2.6076438438524066,1042,142316.09206960772,"1,6,17",3536,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100",2.0219997812334785,1042,111351.60455822416,"1,6,17",6318,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.417867849018564,1042,160285.14781953066,"17,1,6",2313,1
192.168.2.1,192.168.2.101,3.2278251183015523e-09,74,0.0,17,2,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",0.8157873615410322,1042,146102.2821901944,"17,6,1",1723,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.343269340154812,1042,126228.871286147,"17,6,1",2841,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.9635372180652717,1042,120172.99679130744,"1,17,6",4739,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.0740935017889583,1042,158644.1290254058,"17,1,6",2892,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.161972490533017,1042,157883.39425261287,"1,6,17",2878,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.8068646531026609,1042,155239.57543961724,"17,6,1",3030,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.9735630623143725,1042,136736.73511209813,"17,1,6",2532,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.1082846892844103,1042,136795.0434838083,"17,1,6",2709,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.666202048645071,1042,144808.47165927492,"1,6,17",3703,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.0354676548644415,1042,152355.7171362225,"17,6,1",3075,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.8050561053107836,1042,118358.38513090172,"1,6,17",2512,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.7977704672627093,1042,123348.072172411,"1,17,6",2135,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.518470650876002,1042,119032.04276508928,"1,6,17",2382,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.610035255449234,1042,134358.07724847223,"1,6,17",4297,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.090389639488449,1042,159489.03012713083,"17,1,6",3464,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.360068757475724,1042,151963.39881333243,"1,17,6",2656,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.0016687886213216,1042,146897.45289028174,"1,17,6",2628,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.188003060434806,1042,148109.4902339504,"17,1,6",3026,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.445924570078501,1042,145907.95034916032,"1,17,6",4254,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",2.6389408801769076,1042,154620.98259804,"1,6,17",4730,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.7016393550055575,1042,156660.14922331087,"1,17,6",4764,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",0.4470436041753301,1042,171294.32919603869,"17,6,1",1314,1
"192.168.2.101,192.168.2.100,192.168.2.255,255.255.255.255","192.168.2.101,192.168.2.100,0.0.0.0",0.0987130936929315,1042,151014.31673686256,"1,6,17",1162,1
192.168.2.1,192.168.2.101,3.9440351429220755e-08,74,0.0,17,2,0
"192.168.2.101,192.168.2.100,192.168.2.1,192.168.2.255","192.168.2.101,192.168.2.100,192.168.2.1",1.3760664123548112,1042,156329.61024696252,"17,6,1",2192,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",1.8402737570714391,1042,152704.30878436714,"1,17,6",2649,1
"192.168.2.101,192.168.2.100,192.168.2.1","192.168.2.101,192.168.2.100,192.168.2.1",0.4006057533438996,1042,163975.1096600246,"1,6,17",1663,1
"192.168.0.150,224.0.0.251,52.168.112.67","52.168.112.67,192.168.0.150,192.168.0.189,192.168.0.198",1.03758081221893,96,444783.563636364,"17,6",11,0
"224.0.0.251,52.168.112.67,185.125.190.97,192.168.0.150,192.168.0.1","52.168.112.67,185.125.190.97,192.168.0.198,192.168.0.122,192.168.0.150,192.168.0.1",0.726016070461619,66,173141.527586207,"17,6",30,0
"157.240.1.60,20.189.172.33,224.0.0.251,52.168.112.67,192.168.0.150,192.168.0.1","157.240.1.60,20.189.172.33,52.168.112.67,192.168.0.198,192.168.0.122,192.168.0.150,192.168.0.1",0.506466850353614,66,553153.786674459,"17,6",59,0
"224.0.0.251,52.168.112.67,34.107.243.93,192.168.0.150,239.255.255.250,192.168.0.1","52.168.112.67,192.168.0.198,34.107.243.93,192.168.0.150,192.168.0.1",3.12333345893061,96,169236.629032258,"17,6",32,0
"157.240.1.60,224.0.0.251,52.168.112.67,192.168.0.150,192.168.0.1","157.240.1.60,52.168.112.67,192.168.0.198,192.168.0.150,192.168.0.189,192.168.0.1",0.550589066197,66,235662.59047619,"17,6",21,0
"192.168.0.150,224.0.0.251,52.168.112.67","52.168.112.67,192.168.0.150,192.168.0.198",36148.1665362872,96,488559.155555556,"17,6",10,0
"224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.255,192.168.0.150,185.125.190.49,239.255.255.250,192.168.0.1","192.168.0.1,34.107.221.82,20.189.173.25,192.168.0.111,192.168.0.122,192.168.0.150,185.125.190.49,192.168.0.198",1.86101685628702,66,355560.415242652,"17,6",133,0
"157.240.1.60,224.0.0.251,20.189.173.25,34.107.221.82,34.149.100.209,192.168.0.150,34.107.243.93,192.168.0.255,142.250.195.202,239.255.255.250,192.168.0.1","157.240.1.60,20.189.173.25,34.107.221.82,34.149.100.209,192.168.0.111,192.168.0.198,34.107.243.93,192.168.0.150,142.250.195.202,192.168.0.1",1.5567575532299,66,255176.848713551,"17,6",265,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.255,192.168.0.150","157.240.1.60,34.107.221.82,20.189.173.25,192.168.0.111,192.168.0.150,192.168.0.198",2.18657138086821,66,142723.297344514,"17,6",54,0
"157.240.1.60,224.0.0.251,20.189.173.25,192.168.0.255,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.111,192.168.0.150,192.168.0.198",1.04719897874529,96,243162.529644269,"17,6",23,0
"34.107.221.82,20.189.173.25,224.0.0.251,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",0.821005995873815,66,248615.578947368,"17,6",20,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.1653411231606,96,327324.495238095,"17,6",15,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.150","157.240.1.60,34.107.221.82,20.189.173.25,192.168.0.150,192.168.0.198",0.511041627759893,66,235509.357142857,"17,6",21,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.16043767825825,96,376869.692307692,"17,6",13,0
"34.107.221.82,20.189.173.25,224.0.0.251,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",0.681661734299818,66,261552.374269006,"17,6",19,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.26826866250126,96,349714.335164835,"17,6",14,0
"224.0.0.1,224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.198,192.168.0.150,192.168.0.1",0.805702936690901,66,310685.6625,"17,2,6",16,0
"228.8.8.8,224.0.0.2,224.0.0.251,20.189.173.25,192.168.0.150,224.0.0.252,239.255.255.250","192.168.0.1,20.189.173.25,192.168.0.111,192.168.0.150,192.168.0.198",1.57495325312374,96,291710.257352941,"17,2,6",17,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,34.107.243.93,192.168.0.150","157.240.1.60,34.107.221.82,20.189.173.25,192.168.0.122,34.107.243.93,192.168.0.150,192.168.0.198",0.780466518123223,66,184068.256410256,"17,6",27,0
"157.240.1.60,224.0.0.251,20.189.173.25,34.149.100.209,192.168.0.150,192.168.0.1","157.240.1.60,20.189.173.25,34.149.100.209,192.168.0.198,192.168.0.150,192.168.0.1",1.12642022424764,96,157906.450604839,"17,6",32,0
"34.107.221.82,20.189.173.25,224.0.0.251,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.150,192.168.0.198",1.15555659601106,66,412096.060606061,"17,6",12,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.26396047503967,96,350553.538461538,"17,6",14,0
"34.107.221.82,224.0.0.251,20.189.173.25,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",0.888830677357139,66,276222.447712418,"17,6",18,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",1.74252256043558,96,326579.409523809,"17,6",15,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.150","157.240.1.60,34.107.221.82,20.189.173.25,192.168.0.150,192.168.0.198",2.05986699030472,66,329395.828571429,"17,6",15,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.15868301666951,96,327987.6,"17,6",15,0
"34.107.221.82,224.0.0.251,20.189.173.25,192.168.0.150","34.107.221.82,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.4476917867914,66,261573.204678363,"17,6",19,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",1.2689405601365,96,325983.352380952,"17,6",15,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,192.168.0.150","157.240.1.60,34.107.221.82,20.189.173.25,192.168.0.150,192.168.0.198",1.72758872295263,66,259974.543859649,"17,6",19,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.26076591833959,96,376407.576923077,"17,6",13,0
"157.240.1.60,224.0.0.251,34.107.221.82,20.189.173.25,34.149.100.209,34.107.243.93,192.168.0.150,239.255.255.250","157.240.1.60,34.107.221.82,20.189.173.25,34.149.100.209,192.168.0.122,34.107.243.93,192.168.0.150,192.168.0.198",2.10109692087027,66,150077.454545455,"17,6",33,0
"224.0.0.251,20.189.173.25,192.168.0.150,239.255.255.250,192.168.0.1","192.168.0.1,20.189.173.25,192.168.0.150,192.168.0.198",0.887193456817201,96,231792.828571429,"17,6",21,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.17644906108614,96,609247.553571429,"17,6",8,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.198,20.189.173.25,192.168.0.150",2.31026528236389,96,258615.315789474,"17,6",19,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.09760522863085,96,541622.694444445,"17,6",9,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.39902870689561,96,289396.029411765,"17,6",17,0
"20.189.173.25,224.0.0.251,192.168.0.150","192.168.0.198,20.189.173.25,192.168.0.150",0.405204645274542,66,695003.666666667,"17,6",7,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",1.25754533950476,96,257900.450292398,"17,6",19,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.16140932479329,66,233337.9,"17,6",21,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",2.18156589231632,96,325751.923809524,"17,6",15,0
"157.240.1.60,224.0.0.251,20.189.173.25,34.107.243.93,192.168.0.150","157.240.1.60,20.189.173.25,34.107.243.93,192.168.0.150,192.168.0.198",2.00541559997461,66,275317.712418301,"17,6",18,0
"157.240.1.60,224.0.0.1,224.0.0.251,224.0.0.2,20.189.173.25,34.149.100.209,192.168.0.150,224.0.0.252,239.255.255.250","157.240.1.60,20.189.173.25,34.149.100.209,192.168.0.198,192.168.0.111,192.168.0.150,192.168.0.1",0.73740171198001,66,116389.052048726,"17,2,6",43,0
"20.189.173.25,228.8.8.8,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.198,192.168.0.122,192.168.0.150,192.168.0.1",1.67699460068486,96,408731.272727273,"17,2,6",12,0
"157.240.1.60,224.0.0.251,20.189.173.25,192.168.0.150,192.168.0.1","157.240.1.60,20.189.173.25,192.168.0.198,192.168.0.150,192.168.0.1",0.836156496226541,96,216323.300395257,"17,6",23,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.198,20.189.173.25,192.168.0.150",0.627928489292935,66,405187.060606061,"17,6",12,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.753166823124637,96,325769.095238095,"17,6",15,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.82607036820781,96,488058.722222222,"17,6",10,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.35848672725943,96,350600.796703297,"17,6",14,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",1.06039430824818,66,325452.523809524,"17,6",15,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.198,20.189.173.25,192.168.0.150",1.49169212392223,96,326530.495238095,"17,6",15,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.66685453223044,96,443888.2,"17,6",11,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.42371010580755,96,327263.352380952,"17,6",15,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.700416014309101,96,489755.377777778,"17,6",10,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.859145622455554,96,407681.515151515,"17,6",12,0
"157.240.1.60,224.0.0.251,20.189.173.25,192.168.0.150,239.255.255.250","157.240.1.60,20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.68300629393834,96,231064.214285714,"17,6",21,0
"192.168.0.150,20.189.173.25,224.0.0.251,192.168.0.1","192.168.0.1,20.189.173.25,192.168.0.150,192.168.0.198",0.756025367140819,96,260250.941520468,"17,6",19,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.727861644601292,96,541744.75,"17,6",9,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.772999502812876,96,376627.858974359,"17,6",13,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.72909472126668,96,351161.956043956,"17,6",14,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.99068753307568,96,488494.044444445,"17,6",10,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.198,20.189.173.25,192.168.0.150",0.776483300094789,66,350445.648351648,"17,6",14,0
"142.250.183.234,224.0.0.251,20.189.173.25,142.250.182.138,216.58.196.170,20.189.172.32,142.250.196.3,192.168.0.150,142.250.195.129,13.107.5.93,192.168.0.1","142.250.183.234,20.189.173.25,142.250.182.138,216.58.196.170,20.189.172.32,192.168.0.198,142.250.196.3,192.168.0.150,142.250.195.129,13.107.5.93,192.168.0.1",0.774214328307879,66,542569.117859354,"17,6",476,0
"224.0.0.251,20.189.173.25,142.250.195.106,20.189.172.32,192.168.0.150,142.250.195.129,13.107.5.93","20.189.173.25,142.250.195.106,20.189.172.32,192.168.0.122,192.168.0.150,142.250.195.129,13.107.5.93,192.168.0.198",0.699329185166419,66,400424.199580383,"17,6",124,0
"224.0.0.251,20.189.173.25,192.168.0.150,142.250.71.10,192.168.0.1","20.189.173.25,192.168.0.198,192.168.0.150,142.250.71.10,192.168.0.1",0.866280031404895,1292,312902.587804878,"17,6",41,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.664205927902984,96,541748.25,"17,6",9,0
"224.0.0.251,20.189.173.25,91.189.91.48,192.168.0.150,192.168.0.1","20.189.173.25,91.189.91.48,192.168.0.198,192.168.0.150,192.168.0.1",0.539339855400334,66,167988.266666667,"17,6",31,0
"157.240.1.60,224.0.0.1,228.8.8.8,224.0.0.251,224.0.0.2,20.189.173.25,34.149.100.209,34.107.243.93,192.168.0.150,224.0.0.252,192.168.0.1","157.240.1.60,20.189.173.25,192.168.0.198,192.168.0.122,34.107.243.93,192.168.0.150,192.168.0.1",3.18305660010963,66,173357.399014778,"17,2,6",29,0
"224.0.0.251,20.189.173.25,34.160.144.191,34.149.100.209,192.168.0.150,142.250.71.10,192.168.0.1","20.189.173.25,34.160.144.191,34.149.100.209,192.168.0.198,192.168.0.111,192.168.0.150,142.250.71.10,192.168.0.1",1.39813393295854,66,218945.75169932,"17,2,6",123,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.541707542515955,66,446877.163636364,"17,6",11,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.122,192.168.0.150,192.168.0.198",1.55030693698259,96,349665.324175824,"17,6",14,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",1.43572406388643,96,377439.397435897,"17,6",13,0
"157.240.1.60,20.189.173.25,224.0.0.251,192.168.0.150","157.240.1.60,20.189.173.25,192.168.0.150,192.168.0.198",0.363262461007547,96,349650.401098901,"17,6",14,0
"20.189.173.25,224.0.0.251,192.168.0.150","20.189.173.25,192.168.0.150,192.168.0.198",0.828089948719761,96,488158.9,"17,6",10,0
"157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.136,192.168.0.150,192.168.0.198",1.4607774712849257,66,193310.25615763548,"17,6",29,0
"157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.198",0.4958733344979955,1274,341360.241995614,"17,6",96,0
"157.240.1.60,20.42.73.28,192.168.0.1,223.223.158.112,192.168.0.150,13.107.42.18,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.189,192.168.0.1,223.223.158.112,192.168.0.150,192.168.0.198",0.7294287418490515,66,122613.41923774955,"17,6",58,0
"20.42.73.28,192.168.0.150,224.0.0.251","13.107.5.93,20.42.73.28,192.168.0.150,192.168.0.198",1.172944391984268,96,352837.5164835165,"17,6",14,0
"20.42.73.28,223.223.158.112,140.82.114.21,192.168.0.150,224.0.0.251","20.42.73.28,223.223.158.112,192.168.0.136,140.82.114.21,192.168.0.150,192.168.0.198",0.9855063405727867,66,155313.5483870968,"17,6",32,0
"157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.198",2.1654865104131047,96,399310.76923076925,"17,6",13,0
"157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.189,223.223.158.112,192.168.0.150,192.168.0.198",0.6253874225113109,66,136729.47297297296,"17,6",37,0
"20.42.73.28,192.168.0.150,224.0.0.251,157.240.1.60","20.42.73.28,192.168.0.150,157.240.1.60,192.168.0.198",0.5405594550102426,96,374898.07692307694,"17,6",13,0
"20.42.73.28,192.168.0.150,224.0.0.251,223.223.158.112","20.42.73.28,192.168.0.136,223.223.158.112,192.168.0.150,192.168.0.198",0.848261185713661,66,206723.60688405798,"17,6",24,0
"20.42.73.28,192.168.0.150,34.36.165.17,34.160.144.191,224.0.0.251","20.42.73.28,192.168.0.198,192.168.0.150,34.36.165.17,34.160.144.191,13.107.42.18",1.1281577250423425,66,289770.3455882353,"17,6",17,0
"157.240.1.60,34.149.100.209,20.42.73.28,192.168.0.1,223.223.158.112,34.117.121.53,192.168.0.150,224.0.0.251","157.240.1.60,34.149.100.209,20.42.73.28,192.168.0.189,192.168.0.1,223.223.158.112,34.117.121.53,192.168.0.150,192.168.0.198",1.4478769133521803,66,221714.12588652482,"17,6",48,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.198",1.2554670959132483,96,349591.6703296703,"17,6",14,0
"157.240.1.60,20.42.73.28,239.255.255.250,223.223.158.112,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.136,192.168.0.150,192.168.0.198",0.5675774378195285,66,162061.84731182797,"17,6",31,0
"20.42.73.28,192.168.0.150,224.0.0.251,157.240.1.60","20.42.73.28,192.168.0.150,157.240.1.60,192.168.0.198",0.7098563592672207,66,419786.6060606061,"17,6",12,0
"157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.189,223.223.158.112,192.168.0.150,192.168.0.198",1.1451784770136686,66,144386.3515873016,"17,6",36,0
"20.42.73.28,192.168.0.150,224.0.0.251,157.240.1.60","20.42.73.28,192.168.0.150,157.240.1.60,192.168.0.198",1.1136097666759774,96,348362.989010989,"17,6",14,0
"157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,223.223.158.112,192.168.0.150,192.168.0.198",1.231012561438649,66,198269.34,"17,6",25,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.198",0.6701359863259029,96,540232.1944444445,"17,6",9,0
